695,84,0908,I77,OTROS TRASTORNOS ARTERIALES O ARTERIOLARES
696,84,0908,I78,ENFERMEDADES DE LOS VASOS CAPILARES
697,84,0908,I79,"TRASTORNOS DE LAS ARTERIAS, DE LAS ARTERIOLAS Y DE LOS VASOS CAPILARES"
698,85,0909,I80,FLEBITIS Y TROMBOFLEBITIS
699,85,0909,I81,TROMBOSIS DE LA VENA PORTA
700,85,0909,I82,OTRAS EMBOLIAS Y TROMBOSIS VENOSAS
701,85,0909,I83,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES
702,85,0909,I84,HEMORROIDES
703,85,0909,I85,VARICES ESOFAGICAS
704,85,0909,I86,VARICES DE OTROS SITIOS
705,85,0909,I87,OTROS TRASTORNOS DE LAS VENAS
706,85,0909,I88,LINFADENITIS INESPECIFICA
707,85,0909,I89,OTROS TRASTORNOS NO INFECCIOSOS DE LOS VASOS Y GANGLIOS LINFATICOS
708,86,0910,I95,HIPOTENSION
709,86,0910,I97,"TRASTORNOS DEL SISTEMA CIRCULATORIO CONSECUTIVOS A PROCEDIMIENTOS, NO"
710,86,0910,I98,OTROS TRASTORNOS DEL SISTEMA CIRCULATORIO EN ENFERMEDADES CLASIFICADAS
711,86,0910,I99,OTROS TRASTORNOS Y LOS NO ESPECIFICADOS DEL SISTEMA CIRCULATORIO
712,87,1001,J00,RINOFARINGITIS AGUDA [RESFRIADO COMUN]
713,87,1001,J01,SINUSITIS AGUDA
714,87,1001,J02,FARINGITIS AGUDA
715,87,1001,J03,AMIGDALITIS AGUDA
716,87,1001,J04,LARINGITIS Y TRAQUEITIS AGUDAS
717,87,1001,J05,LARINGITIS OBSTRUCTIVA AGUDA [CRUP] Y EPIGLOTITIS
718,87,1001,J06,"INFECCIONES AGUDAS DE LAS VIAS RESPIRATORIAS SUPERIORES, DE SITIOS MUL"
719,88,1002,J09,INFLUENZA AVIAR
720,88,1002,J10,INFLUENZA DEBIDA A VIRUS DE LA INFLUENZA IDENTIFICADO
721,88,1002,J11,INFLUENZA DEBIDA A VIRUS NO IDENTIFICADO
722,88,1002,J12,"NEUMONIA VIRAL, NO CLASIFICADA EN OTRA PARTE"
723,88,1002,J13,NEUMONIA DEBIDA A STREPTOCOCCUS PNEUMONIAE
724,88,1002,J14,NEUMONIA DEBIDA A HAEMOPHILUS INFLUENZAE
725,88,1002,J15,"NEUMONIA BACTERIANA, NO CLASIFICADA EN OTRA PARTE"
726,88,1002,J16,"NEUMONIA DEBIDA A OTROS MICROORGANISMOS INFECCIOSOS, NO CLASIFICADOS E"
727,88,1002,J17,NEUMONIA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
728,88,1002,J18,"NEUMONIA, ORGANISMO NO ESPECIFICADO"
729,89,1003,J20,BRONQUITIS AGUDA
730,89,1003,J21,BRONQUIOLITIS AGUDA
731,89,1003,J22,INFECCION AGUDA NO ESPECIFICADA DE LAS VIAS RESPIRATORIAS INFERIORES
732,90,1004,J30,RINITIS ALERGICA Y VASOMOTORA
733,90,1004,J31,"RINITIS, RINOFARINGITIS Y FARINGITIS CRONICAS"
734,90,1004,J32,SINUSITIS CRONICA
735,90,1004,J33,POLIPO NASAL
736,90,1004,J34,OTROS TRASTORNOS DE LA NARIZ Y DE LOS SENOS PARANASALES
737,90,1004,J35,ENFERMEDADES CRONICAS DE LAS AMIGDALAS Y DE LAS ADENOIDES
738,90,1004,J36,ABSCESO PERIAMIGDALINO
739,90,1004,J37,LARINGITIS Y LARINGOTRAQUEITIS CRONICAS
740,90,1004,J38,"ENFERMEDADES DE LAS CUERDAS VOCALES Y DE LA LARINGE, NO CLASIFICADAS E"
741,90,1004,J39,OTRAS ENFERMEDADES DE LAS VIAS RESPIRATORIAS SUPERIORES
742,91,1005,J40,"BRONQUITIS, NO ESPECIFICADA COMO AGUDA O CRONICA"
743,91,1005,J41,BRONQUITIS CRONICA SIMPLE Y MUCOPURULENTA
744,91,1005,J42,BRONQUITIS CRONICA NO ESPECIFICADA
745,91,1005,J43,ENFISEMA
746,91,1005,J44,OTRAS ENFERMEDADES PULMONARES OBSTRUCTIVAS CRONICAS
747,91,1005,J45,ASMA
748,91,1005,J46,ESTADO ASMATICO
749,91,1005,J47,BRONQUIECTASIA
750,92,1006,J60,NEUMOCONIOSIS DE LOS MINEROS DEL CARBON
751,92,1006,J61,NEUMOCONIOSIS DEBIDA AL ASBESTO Y A OTRAS FIBRAS MINERALES
752,92,1006,J62,NEUMOCONIOSIS DEBIDA A POLVO DE SILICE
753,92,1006,J63,NEUMOCONIOSIS DEBIDA A OTROS POLVOS INORGANICOS
754,92,1006,J64,"NEUMOCONIOSIS, NO ESPECIFICADA"
755,92,1006,J65,NEUMOCONIOSIS ASOCIADA CON TUBERCULOSIS
756,92,1006,J66,ENFERMEDADES DE LAS VIAS AEREAS DEBIDAS A POLVOS ORGANICOS ESPECIFICOS
757,92,1006,J67,NEUMONITIS DEBIDA A HIPERSENSIBILIDAD AL POLVO ORGANICO
758,92,1006,J68,"AFECCIONES RESPIRATORIAS DEBIDAS A INHALACION DE GASES, HUMOS, VAPORES"
759,92,1006,J69,NEUMONITIS DEBIDA A SOLIDOS Y LIQUIDOS
760,92,1006,J70,AFECCIONES RESPIRATORIAS DEBIDAS A OTROS AGENTES EXTERNOS
761,93,1007,J80,SINDROME DE DIFICULTAD RESPIRATORIA DEL ADULTO
762,93,1007,J81,EDEMA PULMONAR
763,93,1007,J82,"EOSINOFILIA PULMONAR, NO CLASIFICADA EN OTRA PARTE"
764,93,1007,J84,OTRAS ENFERMEDADES PULMONARES INTERSTICIALES
765,94,1008,J85,ABSCESO DEL PULMON Y DEL MEDIASTINO
766,94,1008,J86,PIOTORAX
767,95,1009,J90,DERRAME PLEURAL NO CLASIFICADO EN OTRA PARTE
768,95,1009,J91,DERRAME PLEURAL EN AFECCIONES CLASIFICADAS EN OTRA PARTE
769,95,1009,J92,PAQUIPLEURITIS
770,95,1009,J93,NEUMOTORAX
771,95,1009,J94,OTRAS AFECCIONES DE LA PLEURA
772,96,1010,J95,"TRASTORNOS DEL SISTEMA RESPIRATORIO CONSECUTIVOS A PROCEDIMIENTOS, NO"
773,96,1010,J96,"INSUFICIENCIA RESPIRATORIA, NO CLASIFICADA EN OTRA PARTE"
774,96,1010,J98,OTROS TRASTORNOS RESPIRATORIOS
775,96,1010,J99,TRASTORNOS RESPIRATORIOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
776,97,1101,K00,TRASTORNOS DEL DESARROLLO Y DE LA ERUPCION DE LOS DIENTES
777,97,1101,K01,DIENTES INCLUIDOS E IMPACTADOS
778,97,1101,K02,CARIES DENTAL
779,97,1101,K03,OTRAS ENFERMEDADES DE LOS TEJIDOS DUROS DE LOS DIENTES
780,97,1101,K04,ENFERMEDADES DE LA PULPA Y DE LOS TEJIDOS PERIAPICALES
781,97,1101,K05,GINGIVITIS Y ENFERMEDADES PERIODONTALES
782,97,1101,K06,OTROS TRASTORNOS DE LA ENCIA Y DE LA ZONA EDENTULA
783,97,1101,K07,ANOMALIAS DENTOFACIALES [INCLUSO LA MALOCLUSION]
784,97,1101,K08,OTROS TRASTORNOS DE LOS DIENTES Y DE SUS ESTRUCTURAS DE SOSTEN
785,97,1101,K09,"QUISTES DE LA REGION BUCAL, NO CLASIFICADOS EN OTRA PARTE"
786,97,1101,K10,OTRAS ENFERMEDADES DE LOS MAXILARES
787,97,1101,K11,ENFERMEDADES DE LAS GLANDULAS SALIVALES
788,97,1101,K12,ESTOMATITIS Y LESIONES AFINES
789,97,1101,K13,OTRAS ENFERMEDADES DE LOS LABIOS Y DE LA MUCOSA BUCAL
790,97,1101,K14,ENFERMEDADES DE LA LENGUA
791,98,1102,K20,ESOFAGITIS
792,98,1102,K21,ENFERMEDAD DEL REFLUJO GASTROESOFAGICO
793,98,1102,K22,OTRAS ENFERMEDADES DEL ESOFAGO
794,98,1102,K23,TRASTORNOS DEL ESOFAGO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
795,98,1102,K25,ULCERA GASTRICA
796,98,1102,K26,ULCERA DUODENAL
797,98,1102,K27,"ULCERA PEPTICA, DE SITIO NO ESPECIFICADO"
798,98,1102,K28,ULCERA GASTROYEYUNAL
799,98,1102,K29,GASTRITIS Y DUODENITIS
800,98,1102,K30,DISPEPSIA
801,98,1102,K31,OTRAS ENFERMEDADES DEL ESTOMAGO Y DEL DUODENO
802,99,1103,K35,APENDICITIS AGUDA
803,99,1103,K36,OTROS TIPOS DE APENDICITIS
804,99,1103,K37,"APENDICITIS, NO ESPECIFICADA"
805,99,1103,K38,OTRAS ENFERMEDADES DEL APENDICE
806,100,1104,K40,HERNIA INGUINAL
807,100,1104,K41,HERNIA FEMORAL
808,100,1104,K42,HERNIA UMBILICAL
809,100,1104,K43,HERNIA VENTRAL
810,100,1104,K44,HERNIA DIAFRAGMATICA
811,100,1104,K45,OTRAS HERNIAS DE LA CAVIDAD ABDOMINAL
812,100,1104,K46,HERNIA NO ESPECIFICADA DE LA CAVIDAD ABDOMINAL
813,101,1105,K50,ENFERMEDAD DE CROHN [ENTERITIS REGIONAL]
814,101,1105,K51,COLITIS ULCERATIVA
815,101,1105,K52,OTRAS COLITIS Y GASTROENTERITIS NO INFECCIOSAS
816,102,1106,K55,TRASTORNOS VASCULARES DE LOS INTESTINOS
817,102,1106,K56,ILEO PARALITICO Y OBSTRUCCION INTESTINAL SIN HERNIA
818,102,1106,K57,ENFERMEDAD DIVERTICULAR DEL INTESTINO
819,102,1106,K58,SINDROME DEL COLON IRRITABLE
820,102,1106,K59,OTROS TRASTORNOS FUNCIONALES DEL INTESTINO
821,102,1106,K60,FISURA Y FISTULA DE LAS REGIONES ANAL Y RECTAL
822,102,1106,K61,ABSCESO DE LAS REGIONES ANAL Y RECTAL
823,102,1106,K62,OTRAS ENFERMEDADES DEL ANO Y DEL RECTO
824,102,1106,K63,OTRAS ENFERMEDADES DE LOS INTESTINOS
825,103,1107,K65,PERITONITIS
826,103,1107,K66,OTROS TRASTORNOS DEL PERITONEO
827,103,1107,K67,TRASTORNOS DEL PERITONEO EN ENFERMEDADES INFECCIOSAS CLASIFICADAS EN O
828,104,1108,K70,ENFERMEDAD ALCOHOLICA DEL HIGADO
829,104,1108,K71,ENFERMEDAD TOXICA DEL HIGADO
830,104,1108,K72,"INSUFICIENCIA HEPATICA, NO CLASIFICADA EN OTRA PARTE"
831,104,1108,K73,"HEPATITIS CRONICA, NO CLASIFICADA EN OTRA PARTE"
832,104,1108,K74,FIBROSIS Y CIRROSIS DEL HIGADO
833,104,1108,K75,OTRAS ENFERMEDADES INFLAMATORIAS DEL HIGADO
834,104,1108,K76,OTRAS ENFERMEDADES DEL HIGADO
835,104,1108,K77,TRASTORNOS DEL HIGADO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
836,105,1109,K80,COLELITIASIS
837,105,1109,K81,COLECISTITIS
838,105,1109,K82,OTRAS ENFERMEDADES DE LA VESICULA BILIAR
839,105,1109,K83,OTRAS ENFERMEDADES DE LAS VIAS BILIARES
840,105,1109,K85,PANCREATITIS AGUDA
841,105,1109,K86,OTRAS ENFERMEDADES DEL PANCREAS
842,105,1109,K87,"TRASTORNOS DE LA VESICULA BILIAR, DE LAS VIAS BILIARES Y DEL PANCREAS"
843,106,1110,K90,MALABSORCION INTESTINAL
844,106,1110,K91,"TRASTORNOS DEL SISTEMA DIGESTIVO CONSECUTIVOS A PROCEDIMIENTOS, NO CLA"
845,106,1110,K92,OTRAS ENFERMEDADES DEL SISTEMA DIGESTIVO
846,106,1110,K93,TRASTORNOS DE OTROS ORGANOS DIGESTIVOS EN ENFERMEDADES CLASIFICADAS EN
847,107,1201,L00,SINDROME ESTAFILOCOCICO DE LA PIEL ESCALDADA
848,107,1201,L01,IMPETIGO
849,107,1201,L02,"ABSCESO CUTANEO, FURUNCULO Y CARBUNCO"
850,107,1201,L03,CELULITIS
851,107,1201,L04,LINFADENITIS AGUDA
852,107,1201,L05,QUISTE PILONIDAL
853,107,1201,L08,OTRAS INFECCIONES LOCALES DE LA PIEL Y DEL TEJIDO SUBCUTANEO
854,108,1202,L10,PENFIGO
855,108,1202,L11,OTROS TRASTORNOS ACANTOLITICOS
856,108,1202,L12,PENFIGOIDE
857,108,1202,L13,OTROS TRASTORNOS FLICTENULARES
858,108,1202,L14,TRASTORNOS FLICTENULARES EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
859,109,1203,L20,DERMATITIS ATOPICA
860,109,1203,L21,DERMATITIS SEBORREICA
861,109,1203,L22,DERMATITIS DEL PA?AL
862,109,1203,L23,DERMATITIS ALERGICA DE CONTACTO
863,109,1203,L24,DERMATITIS DE CONTACTO POR IRRITANTES
864,109,1203,L25,"DERMATITIS DE CONTACTO, FORMA NO ESPECIFICADA"
865,109,1203,L26,DERMATITIS EXFOLIATIVA
866,109,1203,L27,DERMATITIS DEBIDA A SUSTANCIAS INGERIDAS
867,109,1203,L28,LIQUEN SIMPLE CRONICO Y PRURIGO
868,109,1203,L29,PRURITO
869,109,1203,L30,OTRAS DERMATITIS
870,110,1204,L40,PSORIASIS
871,110,1204,L41,PARAPSORIASIS
872,110,1204,L42,PITIRIASIS ROSADA
873,110,1204,L43,LIQUEN PLANO
874,110,1204,L44,OTROS TRASTORNOS PAPULOESCAMOSOS
875,110,1204,L45,TRASTORNOS PAPULOESCAMOSOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
876,111,1205,L50,URTICARIA
877,111,1205,L51,ERITEMA MULTIFORME
878,111,1205,L52,ERITEMA NUDOSO
879,111,1205,L53,OTRAS AFECCIONES ERITEMATOSAS
880,111,1205,L54,ERITEMA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
881,112,1206,L55,QUEMADURA SOLAR
882,112,1206,L56,OTROS CAMBIOS AGUDOS DE LA PIEL DEBIDOS A RADIACION ULTRAVIOLETA
883,112,1206,L57,CAMBIOS DE LA PIEL DEBIDOS A EXPOSICION CRONICA A RADIACION NO IONIZAN
884,112,1206,L58,RADIODERMATITIS
885,112,1206,L59,OTROS TRASTORNOS DE LA PIEL Y DEL TEJIDO SUBCUTANEO RELACIONADOS CON R
886,113,1207,L60,TRASTORNOS DE LAS U?AS
887,113,1207,L62,TRASTORNOS DE LAS U?AS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
888,113,1207,L63,ALOPECIA AREATA
889,113,1207,L64,ALOPECIA ANDROGENA
890,113,1207,L65,OTRA PERDIDA NO CICATRICIAL DEL PELO
891,113,1207,L66,ALOPECIA CICATRICIAL [PERDIDA CICATRICIAL DEL PELO]
892,113,1207,L67,ANORMALIDADES DEL TALLO Y DEL COLOR DEL PELO
893,113,1207,L68,HIPERTRICOSIS
894,113,1207,L70,ACNE
895,113,1207,L71,ROSACEA
896,113,1207,L72,QUISTE FOLICULAR DE LA PIEL Y DEL TEJIDO SUBCUTANEO
897,113,1207,L73,OTROS TRASTORNOS FOLICULARES
898,113,1207,L74,TRASTORNOS SUDORIPAROS ECRINOS
899,113,1207,L75,TRASTORNOS SUDORIPAROS APOCRINOS
900,114,1208,L80,VITILIGO
901,114,1208,L81,OTROS TRASTORNOS DE LA PIGMENTACION
902,114,1208,L82,QUERATOSIS SEBORREICA
903,114,1208,L83,ACANTOSIS NIGRICANS
904,114,1208,L84,CALLOS Y CALLOSIDADES
905,114,1208,L85,OTROS TIPOS DE ENGROSAMIENTO EPIDERMICO
906,114,1208,L86,QUERATODERMA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
907,114,1208,L87,TRASTORNOS DE LA ELIMINACION TRANSEPIDERMICA
908,114,1208,L88,PIODERMA GANGRENOSO
909,114,1208,L89,ULCERA DE DECUBITO Y AREA DE PRESION
910,114,1208,L90,TRASTORNOS ATROFICOS DE LA PIEL
911,114,1208,L91,TRASTORNOS HIPERTROFICOS DE LA PIEL
912,114,1208,L92,TRASTORNOS GRANULOMATOSOS DE LA PIEL Y DEL TEJIDO SUBCUTANEO
913,114,1208,L93,LUPUS ERITEMATOSO
914,114,1208,L94,OTROS TRASTORNOS LOCALIZADOS DEL TEJIDO CONJUNTIVO
915,114,1208,L95,"VASCULITIS LIMITADA A LA PIEL, NO CLASIFICADA EN OTRA PARTE"
916,114,1208,L97,"ULCERA DE MIEMBRO INFERIOR, NO CLASIFICADA EN OTRA PARTE"
917,114,1208,L98,"OTROS TRASTORNOS DE LA PIEL Y DEL TEJIDO SUBCUTANEO, NO CLASIFICADOS E"
918,114,1208,L99,OTROS TRASTORNOS DE LA PIEL Y DEL TEJIDO SUBCUTANEO EN ENFERMEDADES  C
919,115,1301,M00,ARTRITIS PIOGENA
920,115,1301,M01,INFECCIONES DIRECTAS DE LA ARTICULACION EN ENFERMEDADES INFECCIOSAS Y
921,115,1301,M02,ARTROPATIAS REACTIVAS
922,115,1301,M03,ARTROPATIAS POSTINFECCIOSAS Y REACTIVAS EN ENFERMEDADES CLASIFICADAS E
923,115,1301,M05,ARTRITIS REUMATOIDE SEROPOSITIVA
924,115,1301,M06,OTRAS ARTRITIS REUMATOIDES
925,115,1301,M07,ARTROPATIAS PSORIASICAS Y ENTEROPATICAS
926,115,1301,M08,ARTRITIS JUVENIL
927,115,1301,M09,ARTRITIS JUVENIL EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
928,115,1301,M10,GOTA
929,115,1301,M11,OTRAS ARTROPATIAS POR CRISTALES
930,115,1301,M12,OTRAS ARTROPATIAS ESPECIFICAS
931,115,1301,M13,OTRAS ARTRITIS
932,115,1301,M14,ARTROPATIA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
933,115,1301,M15,POLIARTROSIS
934,115,1301,M16,COXARTROSIS [ARTROSIS DE LA CADERA]
935,115,1301,M17,GONARTROSIS [ARTROSIS DE LA RODILLA]
936,115,1301,M18,ARTROSIS DE LA PRIMERA ARTICULACION CARPOMETACARPIANA
937,115,1301,M19,OTRAS ARTROSIS
938,115,1301,M20,DEFORMIDADES ADQUIRIDAS DE LOS DEDOS DE LA MANO Y DEL PIE
939,115,1301,M21,OTRAS DEFORMIDADES ADQUIRIDAS DE LOS MIEMBROS
940,115,1301,M22,TRASTORNOS DE LA ROTULA
941,115,1301,M23,TRASTORNO INTERNO DE LA RODILLA
942,115,1301,M24,OTROS TRASTORNOS ARTICULARES ESPECIFICOS
943,115,1301,M25,"OTROS TRASTORNOS ARTICULARES, NO CLASIFICADOS EN OTRA PARTE"
944,116,1302,M30,POLIARTERITIS NUDOSA Y AFECCIONES RELACIONADAS
945,116,1302,M31,OTRAS VASCULOPATIAS NECROTIZANTES
946,116,1302,M32,LUPUS ERITEMATOSO SISTEMICO
947,116,1302,M33,DERMATOPOLIMIOSITIS
948,116,1302,M34,ESCLEROSIS SISTEMICA
949,116,1302,M35,OTRO COMPROMISO SISTEMICO DEL TEJIDO CONJUNTIVO
950,116,1302,M36,TRASTORNOS SISTEMICOS DEL TEJIDO CONJUNTIVO EN ENFERMEDADES CLASIFICAD
951,117,1303,M40,CIFOSIS Y LORDOSIS
952,117,1303,M41,ESCOLIOSIS
953,117,1303,M42,OSTEOCONDROSIS DE LA COLUMNA VERTEBRAL
954,117,1303,M43,OTRAS DORSOPATIAS DEFORMANTES
955,117,1303,M45,ESPONDILITIS ANQUILOSANTE
956,117,1303,M46,OTRAS ESPONDILOPATIAS INFLAMATORIAS
957,117,1303,M47,ESPONDILOSIS
958,117,1303,M48,OTRAS ESPONDILOPATIAS
959,117,1303,M49,ESPONDILOPATIAS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
960,117,1303,M50,TRASTORNOS DE DISCO CERVICAL
961,117,1303,M51,OTROS TRASTORNOS DE LOS DISCOS INTERVERTEBRALES
962,117,1303,M53,"OTRAS DORSOPATIAS, NO CLASIFICADAS EN OTRA PARTE"
963,117,1303,M54,DORSALGIA
964,118,1304,M60,MIOSITIS
965,118,1304,M61,CALCIFICACION Y OSIFICACION DEL MUSCULO
966,118,1304,M62,OTROS TRASTORNOS DE LOS MUSCULOS
967,118,1304,M63,TRASTORNOS DE LOS MUSCULOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
968,118,1304,M65,SINOVITIS Y TENOSINOVITIS
969,118,1304,M66,RUPTURA ESPONTANEA DE LA SINOVIA Y DEL TENDON
970,118,1304,M67,OTROS TRASTORNOS DE LA SINOVIA Y DEL TENDON
971,118,1304,M68,TRASTORNOS DE LOS TENDONES Y DE LA SINOVIA EN ENFERMEDADES CLASIFICADA
972,118,1304,M70,"TRASTORNOS DE LOS TEJIDOS BLANDOS RELACIONADOS CON EL USO, EL USO EXCE"
973,118,1304,M71,OTRAS BURSOPATIAS
974,118,1304,M72,TRASTORNOS FIBROBLASTICOS
975,118,1304,M73,TRASTORNOS DE LOS TEJIDOS BLANDOS EN ENFERMEDADES CLASIFICADAS EN OTRA
976,118,1304,M75,LESIONES DEL HOMBRO
977,118,1304,M76,"ENTESOPATIAS DEL MIEMBRO INFERIOR, EXCLUIDO EL PIE"
978,118,1304,M77,OTRAS ENTESOPATIAS
979,118,1304,M79,"OTROS TRASTORNOS DE LOS TEJIDOS BLANDOS, NO CLASIFICADOS EN OTRA PARTE"
980,119,1305,M80,OSTEOPOROSIS CON FRACTURA PATOLOGICA
981,119,1305,M81,OSTEOPOROSIS SIN FRACTURA PATOLOGICA
982,119,1305,M82,OSTEOPOROSIS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
983,119,1305,M83,OSTEOMALACIA DEL ADULTO
984,119,1305,M84,TRASTORNOS DE LA CONTINUIDAD DEL HUESO
985,119,1305,M85,OTROS TRASTORNOS DE LA DENSIDAD Y DE LA ESTRUCTURA OSEAS
986,119,1305,M86,OSTEOMIELITIS
987,119,1305,M87,OSTEONECROSIS
988,119,1305,M88,ENFERMEDAD DE PAGET DE LOS HUESOS [OSTEITIS DEFORMANTE]
989,119,1305,M89,OTROS TRASTORNOS DEL HUESO
990,119,1305,M90,OSTEOPATIAS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
991,119,1305,M91,OSTEOCONDROSIS JUVENIL DE LA CADERA Y DE LA PELVIS
992,119,1305,M92,OTRAS OSTEOCONDROSIS JUVENILES
993,119,1305,M93,OTRAS OSTEOCONDROPATIAS
994,119,1305,M94,OTROS TRASTORNOS DEL CARTILAGO
995,120,1306,M95,OTRAS DEFORMIDADES ADQUIRIDAS DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO
996,120,1306,M96,"TRASTORNOS OSTEOMUSCULARES CONSECUTIVOS A PROCEDIMIENTOS, NO CLASIFICA"
997,120,1306,M99,"LESIONES BIOMECANICAS, NO CLASIFICADAS EN OTRA PARTE"
998,121,1401,N00,SINDROME NEFRITICO AGUDO
999,121,1401,N01,SINDROME NEFRITICO RAPIDAMENTE PROGRESIVO
1000,121,1401,N02,HEMATURIA RECURRENTE Y PERSISTENTE
1001,121,1401,N03,SINDROME NEFRITICO CRONICO
1002,121,1401,N04,SINDROME NEFROTICO
1003,121,1401,N05,SINDROME NEFRITICO NO ESPECIFICADO
1004,121,1401,N06,PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA
1005,121,1401,N07,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE"
1006,121,1401,N08,TRASTORNOS GLOMERULARES EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
1007,122,1402,N10,NEFRITIS TUBULOINTERSTICIAL AGUDA
1008,122,1402,N11,NEFRITIS TUBULOINTERSTICIAL CRONICA
1009,122,1402,N12,"NEFRITIS TUBULOINTERSTICIAL, NO ESPECIFICADA COMO AGUDA O CRONICA"
1010,122,1402,N13,UROPATIA OBSTRUCTIVA Y POR REFLUJO
1011,122,1402,N14,AFECCIONES TUBULARES Y TUBULOINTERSTICIALES INDUCIDAS POR DROGAS Y POR
1012,122,1402,N15,OTRAS ENFERMEDADES RENALES TUBULOINTERSTICIALES
1013,122,1402,N16,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES CLASIFICADAS E
1014,123,1403,N17,INSUFICIENCIA RENAL AGUDA
1015,123,1403,N18,ENFERMEDAD RENAL CRONICA
1016,123,1403,N19,INSUFICIENCIA RENAL NO ESPECIFICADA
1017,124,1404,N20,CALCULO DEL RI?ON Y DEL URETER
1018,124,1404,N21,CALCULO DE LAS VIAS URINARIAS INFERIORES
1019,124,1404,N22,CALCULO DE LAS VIAS URINARIAS EN ENFERMEDADES CLASIFICADAS EN OTRA PAR
1020,124,1404,N23,"COLICO RENAL, NO ESPECIFICADO"
1021,125,1405,N25,TRASTORNOS RESULTANTES DE LA FUNCION TUBULAR RENAL ALTERADA
1022,125,1405,N26,"RI?ON CONTRAIDO, NO ESPECIFICADO"
1023,125,1405,N27,RI?ON PEQUE?O DE CAUSA DESCONOCIDA
1024,125,1405,N28,"OTROS TRASTORNOS DEL RI?ON Y DEL URETER, NO CLASIFICADOS EN OTRA PARTE"
1025,125,1405,N29,OTROS TRASTORNOS DEL RI?ON Y DEL URETER EN ENFERMEDADES CLASIFICADAS E
1026,126,1406,N30,CISTITIS
1027,126,1406,N31,"DISFUNCION NEUROMUSCULAR DE LA VEJIGA, NO CLASIFICADA EN OTRA PARTE"
1028,126,1406,N32,OTROS TRASTORNOS DE LA VEJIGA
1029,126,1406,N33,TRASTORNOS DE LA VEJIGA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
1030,126,1406,N34,URETRITIS Y SINDROME URETRAL
1031,126,1406,N35,ESTRECHEZ URETRAL
1032,126,1406,N36,OTROS TRASTORNOS DE LA URETRA
1033,126,1406,N37,TRASTORNOS DE LA URETRA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
1034,126,1406,N39,OTROS TRASTORNOS DEL SISTEMA URINARIO
1035,127,1407,N40,HIPERPLASIA DE LA PROSTATA
1036,127,1407,N41,ENFERMEDADES INFLAMATORIAS DE LA PROSTATA
1037,127,1407,N42,OTROS TRASTORNOS DE LA PROSTATA
1038,127,1407,N43,HIDROCELE Y ESPERMATOCELE
1039,127,1407,N44,TORSION DEL TESTICULO
1040,127,1407,N45,ORQUITIS Y EPIDIDIMITIS
1041,127,1407,N46,ESTERILIDAD EN EL VARON
1042,127,1407,N47,"PREPUCIO REDUNDANTE, FIMOSIS Y PARAFIMOSIS"
1043,127,1407,N48,OTROS TRASTORNOS DEL PENE
1044,127,1407,N49,"TRASTORNOS INFLAMATORIOS DE ORGANOS GENITALES MASCULINOS, NO CLASIFICA"
1045,127,1407,N50,OTROS TRASTORNOS DE LOS ORGANOS GENITALES MASCULINOS
1046,127,1407,N51,TRASTORNOS DE LOS ORGANOS GENITALES MASCULINOS EN ENFERMEDADES CLASIFI
1047,128,1408,N60,DISPLASIA MAMARIA BENIGNA
1048,128,1408,N61,TRASTORNOS INFLAMATORIOS DE LA MAMA
1049,128,1408,N62,HIPERTROFIA DE LA MAMA
1050,128,1408,N63,MASA NO ESPECIFICADA EN LA MAMA
1051,128,1408,N64,OTROS TRASTORNOS DE LA MAMA
1052,129,1409,N70,SALPINGITIS Y OOFORITIS
1053,129,1409,N71,"ENFERMEDAD INFLAMATORIA DEL UTERO, EXCEPTO DEL CUELLO UTERINO"
1054,129,1409,N72,ENFERMEDAD INFLAMATORIA DEL CUELLO UTERINO
1055,129,1409,N73,OTRAS ENFERMEDADES PELVICAS INFLAMATORIAS FEMENINAS
1056,129,1409,N74,TRASTORNOS INFLAMATORIOS DE LA PELVIS FEMENINA EN ENFERMEDADES CLASIFI
1057,129,1409,N75,ENFERMEDADES DE LA GLANDULA DE BARTHOLIN
