8188,T23,5,T235,"Corrosion de la Muneca y de la Mano, de Primer Grado"
8189,T23,6,T236,"Corrosion de la Muneca y de la Mano, de Segundo Grado"
8190,T23,7,T237,"Corrosion de la Muneca y de la Mano, de Tercer Grado"
8191,T24,0,T240,"Quemadura de la Cadera y Miembro Inferior, Grado no Especificado, Excepto Tobillo y Pie"
8192,T24,1,T241,"Quemadura de la Cadera y Miembro Inferior, de Primer Grado, Excepto Tobillo y Pie"
8193,T24,2,T242,"Quemadura de la Cadera y Miembro Inferior, de Segundo Grado, Excepto Tobillo y Pie"
8194,T24,3,T243,"Quemadura de la Cadera y Miembro Inferior, de Tercer Grado, Excepto Tobillo y Pie"
8195,T24,4,T244,"Corrosion de la Cadera y Miembro Inferior, Grado no Especificado, Excepto Tobillo y Pie"
8196,T24,5,T245,"Corrosion de la Cadera y Miembro Inferior, de Primer Grado, Excepto Tobillo y Pie"
8197,T24,6,T246,"Corrosion de la Cadera y Miembro Inferior, de Segundo Grado, Excepto Tobillo y Pie"
8198,T24,7,T247,"Corrosion de la Cadera y Miembro Inferior, de Tercer Grado, Excepto Tobillo y Pie"
8199,T25,0,T250,"Quemadura del Tobillo y del Pie, Grado no Especificado"
8200,T25,1,T251,"Quemadura del Tobillo y del Pie, de Primer Grado"
8201,T25,2,T252,"Quemadura del Tobillo y del Pie, de Segundo Grado"
8202,T25,3,T253,"Quemadura del Tobillo y del Pie, de Tercer Grado"
8203,T25,4,T254,"Corrosion del Tobillo y del Pie, Grado no Especificado"
8204,T25,5,T255,"Corrosion del Tobillo y del Pie, de Primer Grado"
8205,T25,6,T256,"Corrosion del Tobillo y del Pie, de Segundo Grado"
8206,T25,7,T257,"Corrosion del Tobillo y del Pie, de Tercer Grado"
8207,T26,0,T260,Quemadura del Parpado y Area Periocular
8208,T26,1,T261,Quemadura de la Cornea y Saco Conjuntival
8209,T26,2,T262,Quemadura con Ruptura y destruccion Resultantes del Globo Ocular
8210,T26,3,T263,Quemadura de otras partes del Ojo y sus Anexos
8211,T26,4,T264,"Quemadura del Ojo y Anexos, parte no Especificada"
8212,T26,5,T265,Corrosion del Parpado y Area Periocular
8213,T26,6,T266,Corrosion de la Cornea y Saco Conjuntival
8214,T26,7,T267,Corrosion con Ruptura y destruccion Resultantes del Globo Ocular
8215,T26,8,T268,Corrosion de otras partes del Ojo y sus Anexos
8216,T26,9,T269,"Corrosion del Ojo y sus Anexos, parte no Especificada"
8217,T27,0,T270,Quemadura de la Laringe y de la Traquea
8218,T27,1,T271,Quemadura que afecta la Laringe y la Traquea con el Pulmon
8219,T27,2,T272,Quemadura de otras partes de las Vias Respiratorias
8220,T27,3,T273,"Quemadura de las Vias Respiratorias, parte no Especificada"
8221,T27,4,T274,Corrosion de la Laringe y de la Traquea
8222,T27,5,T275,Corrosion que afecta la Laringe y la Traquea con el Pulmon
8223,T27,6,T276,Corrosion de otras partes de las Vias Respiratorias
8224,T27,7,T277,"Corrosion de las Vias Respiratorias, parte no Especificada"
8225,T28,0,T280,Quemadura de la Boca y de la Faringe
8226,T28,1,T281,Quemadura del Esofago
8227,T28,2,T282,Quemadura de otras partes del Tubo digestivo
8228,T28,3,T283,Quemadura de Organos Genitourinarios Internos
8229,T28,4,T284,Quemadura de otros Organos Internos y de los no Especificados
8230,T28,5,T285,Corrosion de la Boca y de la Faringe
8231,T28,6,T286,Corrosion del Esofago
8232,T28,7,T287,Corrosion de otras partes del Tubo digestivo
8233,T28,8,T288,Corrosion de Organos Genitourinarios Internos
8234,T28,9,T289,Corrosion de otros Organos Internos y de los no Especificados
8235,T29,0,T290,"Quemaduras de Multiples Regiones, Grado no Especificado"
8236,T29,1,T291,"Quemaduras de Multiples Regiones, Mencionadas como de no Mas de Primer Grado"
8237,T29,2,T292,"Quemaduras de Multiples Regiones, Mencionadas como de no Mas de Segundo Grado"
8238,T29,3,T293,"Quemaduras Multiples, con Mencion al Menos de una Quemadura de Tercer Grado"
8239,T29,4,T294,"Corrosiones de Multiples Regiones, Grado no Especificado"
8240,T29,5,T295,"Corrosiones Multiples, Mencionadas como de no Mas de Primer Grado"
8241,T29,6,T296,"Corrosiones Multiples, Mencionadas como de no Mas de Segundo Grado"
8242,T29,7,T297,"Corrosiones Multiples, con Mencion al Menos de una Corrosion de Tercer Grado"
8243,T30,0,T300,Quemadura de Region del Cuerpo y Grado no Especificados
8244,T30,1,T301,"Quemadura de Primer Grado, Region del Cuerpo no Especificada"
8245,T30,2,T302,"Quemadura de Segundo Grado, Region del Cuerpo no Especificada"
8246,T30,3,T303,"Quemadura de Tercer Grado, Region del Cuerpo no Especificada"
8247,T30,4,T304,Corrosion de Region del Cuerpo y Grado no Especificados
8248,T30,5,T305,"Corrosion de Primer Grado, Region del Cuerpo no Especificada"
8249,T30,6,T306,"Corrosion de Segundo Grado, Region del Cuerpo no Especificada"
8250,T30,7,T307,"Corrosion de Tercer Grado, Region del Cuerpo no Especificada"
8251,T31,0,T310,Quemaduras que Afectan Menos del 10% de la Superficie del Cuerpo
8252,T31,1,T311,Quemaduras que Afectan del 10 al 19% de la Superficie del Cuerpo
8253,T31,2,T312,Quemaduras que Afectan del 20 al 29% de la Superficie del Cuerpo
8254,T31,3,T313,Quemaduras que Afectan del 30 al 39% de la Superficie del Cuerpo
8255,T31,4,T314,Quemaduras que Afectan del 40 al 49% de la Superficie del Cuerpo
8256,T31,5,T315,Quemaduras que Afectan del 50 al 59% de la Superficie del Cuerpo
8257,T31,6,T316,Quemaduras que Afectan del 60 al 69% de la Superficie del Cuerpo
8258,T31,7,T317,Quemaduras que Afectan del 70 al 79% de la Superficie del Cuerpo
8259,T31,8,T318,Quemaduras que Afectan del 80 al 89% de la Superficie del Cuerpo
8260,T31,9,T319,Quemaduras que Afectan el 90% o Mas de la Superficie del Cuerpo
8261,T32,0,T320,Corrosiones que Afectan Menos del 10% de la Superficie del Cuerpo
8262,T32,1,T321,Corrosiones que Afectan del 10 al 19% de la Superficie del Cuerpo
8263,T32,2,T322,Corrosiones que Afectan del 20 al 29% de la Superficie del Cuerpo
8264,T32,3,T323,Corrosiones que Afectan del 30 al 39% de la Superficie del Cuerpo
8265,T32,4,T324,Corrosiones que Afectan del 40 al 49% de la Superficie del Cuerpo
8266,T32,5,T325,Corrosiones que Afectan del 50 al 59% de la Superficie del Cuerpo
8267,T32,6,T326,Corrosiones que Afectan del 60 al 69% de la Superficie del Cuerpo
8268,T32,7,T327,Corrosiones que Afectan del 70 al 79% de la Superficie del Cuerpo
8269,T32,8,T328,Corrosiones que Afectan del 80 al 89% de la Superficie del Cuerpo
8270,T32,9,T329,Corrosiones que Afectan el 90% o Mas de la Superficie del Cuerpo
8271,T33,0,T330,Congelamiento Superficial de la Cabeza
8272,T33,1,T331,Congelamiento Superficial del Cuello
8273,T33,2,T332,Congelamiento Superficial del Torax
8274,T33,3,T333,"Congelamiento Superficial de la Pared Abdominal, Region Lumbosacra y Pelvis"
8275,T33,4,T334,Congelamiento Superficial del Brazo
8276,T33,5,T335,Congelamiento Superficial de la Muneca y de la Mano
8277,T33,6,T336,Congelamiento Superficial de la Cadera y del Muslo
8278,T33,7,T337,Congelamiento Superficial de la Rodilla y de la Pierna
8279,T33,8,T338,Congelamiento Superficial del Tobillo y del Pie
8280,T33,9,T339,Congelamiento Superficial de otros Sitios y de los no Especificados
8281,T34,0,T340,Congelamiento con Necrosis Tisular de la Cabeza
8282,T34,1,T341,Congelamiento con Necrosis Tisular del Cuello
8283,T34,2,T342,Congelamiento con Necrosis Tisular del Torax
8284,T34,3,T343,"Congelamiento con Necrosis Tisular de la Pared Abdominal, Region Lumbosacra y Pelvis"
8285,T34,4,T344,Congelamiento con Necrosis Tisular del Brazo
8286,T34,5,T345,Congelamiento con Necrosis Tisular de la Muneca y de la Mano
8287,T34,6,T346,Congelamiento con Necrosis Tisular de la Cadera y del Muslo
8288,T34,7,T347,Congelamiento con Necrosis Tisular de la Rodilla y de la Pierna
8289,T34,8,T348,Congelamiento con Necrosis Tisular del Tobillo y del Pie
8290,T34,9,T349,Congelamiento con Necrosis Tisular de otros Sitios y de los no Especificados
8291,T35,0,T350,Congelamiento Superficial que afecta Multiples Regiones del Cuerpo
8292,T35,1,T351,Congelamiento con Necrosis Tisular que afecta Multiples Regiones del Cuerpo
8293,T35,2,T352,Congelamiento no Especificado de la Cabeza y del Cuello
8294,T35,3,T353,"Congelamiento no Especificado del Torax, del Abdomen, de la Region Lumbosacra y de la Pe"
8295,T35,4,T354,Congelamiento no Especificado del Miembro Superior
8296,T35,5,T355,Congelamiento no Especificado del Miembro Inferior
8297,T35,6,T356,Congelamiento no Especificado que afecta Multiples Regiones del Cuerpo
8298,T35,7,T357,"Congelamiento no Especificado, de Sitio no Especificado"
8299,T36,0,T360,Penicilinas
8300,T36,1,T361,Cefalosporinas y otros Antibioticos Beta-Lactamicos
8301,T36,2,T362,Grupo del Cloramfenicol
8302,T36,3,T363,Macrolidos
8303,T36,4,T364,Tetraciclinas
8304,T36,5,T365,Aminoglucosidos
8305,T36,6,T366,Rifamicinas
8306,T36,7,T367,Antibioticos Antimicoticos Usados Sistemicamente
8307,T36,8,T368,Otros Antibioticos Sistemicos
8308,T36,9,T369,"Antibioticos Sistemicos, no Especificados"
8309,T37,0,T370,Sulfonamidas
8310,T37,1,T371,Drogas Antimicobacterianas
8311,T37,2,T372,Antipaludicos y Drogas de Accion Contra otros Protozoarios Sanguineos
8312,T37,3,T373,Otras Drogas Antiprotozoarias
8313,T37,4,T374,Antihelminticos
8314,T37,5,T375,Drogas Antivirales
8315,T37,8,T378,Otros Antiinfecciosos y Antiparasitarios Sistemicos Especificados
8316,T37,9,T379,"Antiinfecciosos y Antiparasitarios Sistemicos, no Especificados"
8317,T38,0,T380,Glucocorticoides y Analogos Sinteticos
8318,T38,1,T381,Hormonas Tiroideas y Sustitutos
8319,T38,2,T382,Drogas Antitiroideas
8320,T38,3,T383,Insulina y Drogas Hipoglucemiantes Orales [Antidiabeticas]
8321,T38,4,T384,Anticonceptivos Orales
8322,T38,5,T385,Otros Estrogenos y Progestogenos
8323,T38,6,T386,"Antigonadotrofinas, Antiestrogenos y Antiandrogenos, no Clasificados en otra parte"
8324,T38,7,T387,Androgenos y sus Congeneres Anabolicos
8325,T38,8,T388,Otras Hormonas y Sustitutos Sinteticos y los no Especificados
8326,T38,9,T389,Otros Antagonistas de las Hormonas y los no Especificados
8327,T39,0,T390,Salicilatos
8328,T39,1,T391,Derivados del Paraaminofenol
8329,T39,2,T392,Derivados de la Pirazolona
8330,T39,3,T393,Otras Drogas Antiinflamatorias no Esteroideas [daine]
8331,T39,4,T394,"Antirreumaticos, no Clasificados en otra parte"
8332,T39,8,T398,"Otros Analgesicos no Narcoticos y Antipireticos, no Clasificados en otra parte"
8333,T39,9,T399,"Analgesicos no Narcoticos, Antipireticos y Antirreumaticos, no Especificados"
8334,T40,0,T400,Opio
8335,T40,1,T401,Heroina
8336,T40,2,T402,Otros Opiaceos
8337,T40,3,T403,Metadona
8338,T40,4,T404,Otros Narcoticos Sinteticos
8339,T40,5,T405,Cocaina
8340,T40,6,T406,Otros Narcoticos y los no Especificados
8341,T40,7,T407,Cannabis (derivados)
8342,T40,8,T408,Acido Lisergico [Lsd]
8343,T40,9,T409,Otros Psicodislepticos y los no Especificados [Alucinogenos]
8344,T41,0,T410,Anestesicos por Inhalacion
8345,T41,1,T411,Anestesicos Intravenosos
8346,T41,2,T412,Otros Anestesicos Generales y los no Especificados
8347,T41,3,T413,Anestesicos Locales
8348,T41,4,T414,"Anestesicos, no Especificados"
8349,T41,5,T415,Gases Terapeuticos
8350,T42,0,T420,Derivados de la Hidantoina
8351,T42,1,T421,Iminostilbenos
8352,T42,2,T422,Succinamidas y derivados de la Oxazolidina
8353,T42,3,T423,Barbituricos
8354,T42,4,T424,Benzodiazepinas
8355,T42,5,T425,"Antiepilepticos Mixtos, no Clasificados en otra parte"
8356,T42,6,T426,Otros Antiepilepticos y Drogas Hipnotico-Sedantes
8357,T42,7,T427,"Antiepilepticos y Drogas Hipnotico-Sedantes, no Especificados"
8358,T42,8,T428,Drogas Antiparkinsonianas y otros depresores del Tono Muscular Central
8359,T43,0,T430,Antidepresivos Triciclicos y Tetraciclicos
8360,T43,1,T431,Antidepresivos Inhibidores de la Monoaminoxidasa
8361,T43,2,T432,Otros Antidepresivos y los no Especificados
8362,T43,3,T433,Antipsicoticos y Neurolepticos Fenotiacinicos
8363,T43,4,T434,Butirofenona y Neurolepticos Tioxantenicos
8364,T43,5,T435,Otros Antipsicoticos y Neurolepticos y los no Especificados
8365,T43,6,T436,Psicoestimulantes con Abuso Potencial
8366,T43,8,T438,"Otras Drogas Psicotropicas, no Clasificadas en otra parte"
8367,T43,9,T439,"Droga Psicotropica, no Especificada"
8368,T44,0,T440,Agentes Anticolinesterasa
8369,T44,1,T441,Otros Parasimpaticomimeticos [Colinergicos]
8370,T44,2,T442,"Drogas Bloqueadoras Ganglionares, no Clasificadas en otra parte"
8371,T44,3,T443,"Otros Parasimpaticoliticos [Anticolinergicos y Antimuscarinicos] y Espasmoliticos, no Cl"
8372,T44,4,T444,"Agonistas, Predominantemente Alfa-Adrenergicos, no Clasificados en otra parte"
8373,T44,5,T445,"Agonistas, Predominantemente Beta-Adrenergicos, no Clasificados en otra parte"
8374,T44,6,T446,"Antagonistas Alfa-Adrenergicos, no Clasificados en otra parte"
8375,T44,7,T447,"Antagonistas Beta-Adrenergicos, no Clasificados en otra parte"
8376,T44,8,T448,"Agentes de Accion Central y Bloqueadores Neuronales Adrenergicos, no Clasificados en Otr"
8377,T44,9,T449,Otras Drogas y las no Especificadas que Afectan Principalmente el Sistema Nervioso Auton
8378,T45,0,T450,Drogas Antialergicas y Antiemeticas
8379,T45,1,T451,Drogas Antineoplasicas e Inmunosupresoras
8380,T45,2,T452,"Vitaminas, no Clasificadas en otra parte"
8381,T45,3,T453,"Enzimas, no Clasificadas en otra parte"
8382,T45,4,T454,Hierro y sus Compuestos
8383,T45,5,T455,Anticoagulantes
8384,T45,6,T456,Drogas que Afectan la Fibrinolisis
8385,T45,7,T457,"Antagonistas de Anticoagulantes, Vitamina K y otros Coagulantes"
8386,T45,8,T458,Otros Agentes Principalmente Sistemicos y Hematologicos
8387,T45,9,T459,"Agentes Principalmente Sistemicos y Hematologicos, no Especificados"
8388,T46,0,T460,Glucosidos Cardiotonicos y Medicamentos de Accion Similar
8389,T46,1,T461,Bloqueadores del Canal del Calcio
8390,T46,2,T462,"Otras Drogas Antiarritmicas, no Clasificadas en otra parte"
8391,T46,3,T463,"Vasodilatadores Coronarios, no Clasificados en otra parte"
8392,T46,4,T464,Inhibidores de la Enzima Convertidora de la Angiotensina
8393,T46,5,T465,"Otras Drogas Antihipertensivas, no Clasificadas en otra parte"
8394,T46,6,T466,Drogas Antilipemicas y Antiarterioscleroticas
8395,T46,7,T467,Vasodilatadores Perifericos
8396,T46,8,T468,"Drogas Antivaricosas, Inclusive Agentes Esclerosantes"
8397,T46,9,T469,Otros Agentes y los no Especificados que Afectan Principalmente el Sistema Cardiovascula
8398,T47,0,T470,Antagonistas del Receptor H2 de Histamina
8399,T47,1,T471,Otras Drogas Antiacidas y que Inhiben la Secrecion Gastrica
8400,T47,2,T472,Laxantes Estimulantes
8401,T47,3,T473,Laxantes Salinos y Osmoticos
8402,T47,4,T474,Otros Laxantes
8403,T47,5,T475,Digestivos
8404,T47,6,T476,Drogas Antidiarreicas
8405,T47,7,T477,Emeticos
8406,T47,8,T478,Otros Agentes que Afectan Principalmente el Sistema Gastrointestinal
8407,T47,9,T479,Agentes no Especificados que Afectan Principalmente el Sistema Gastrointestinal
8408,T48,0,T480,Drogas Oxitocicas
8409,T48,1,T481,Relajantes Musculoesqueleticos [Agentes Bloqueadores Neuromusculares]
8410,T48,2,T482,Otros Medicamentos y los no Especificados de Accion Principal sobre los Musculos
8411,T48,3,T483,Antitusigenos
8412,T48,4,T484,Expectorantes
8413,T48,5,T485,Drogas Contra el Catarro Comun
8414,T48,6,T486,"Antiasmaticos, no Clasificados en otra parte"
8415,T48,7,T487,Otros Agentes y los no Especificados de Accion Principal sobre el Sistema Respiratorio
8416,T49,0,T490,"Drogas Locales Antimicoticas, Antiinfecciosas y Antiinflamatorias, no Clasificadas en Ot"
8417,T49,1,T491,Antipruriticos
8418,T49,2,T492,Astringentes y Detergentes Locales
8419,T49,3,T493,"Emolientes, Demulcentes y Protectores"
8420,T49,4,T494,"Queratoliticos, Queratoplasticos, Drogas y otras Preparaciones para el Tratamiento del C"
8421,T49,5,T495,Drogas y Preparaciones Oftalmologicas
8422,T49,6,T496,Drogas y Preparaciones Otorrinolaringologicas
8423,T49,7,T497,"Drogas dentales, Aplicadas Topicamente"
8424,T49,8,T498,Otros Agentes Topicos
8425,T49,9,T499,"Agentes Topicos, no Especificados"
8426,T50,0,T500,Mineralocorticoides y sus Antagonistas
8427,T50,1,T501,Diureticos del Asa [Dintel Alto]
8428,T50,2,T502,"Inhibidores de la Anhidrasa del Acido Carbonico, Benzotiazidas y otros diureticos"
8429,T50,3,T503,"Agentes del Equilibrio Hidrolitico, Electrolitico y Calorico"
8430,T50,4,T504,Drogas que Afectan el Metabolismo del Acido Urico
8431,T50,5,T505,Depresores del Apetito
8432,T50,6,T506,"Antidotos y Agentes Quelantes, no Clasificados en otra parte"
8433,T50,7,T507,Analepticos y Antagonistas del Opio
8434,T50,8,T508,Agentes Diagnosticos
8435,T50,9,T509,"Otras Drogas y Sustancias Biologicas, y las no Especificadas"
8436,T51,0,T510,Etanol
8437,T51,1,T511,Metanol
8438,T51,2,T512,Propanol-2
8439,T51,3,T513,Licor de Alcohol Insuficientemente destilado
8440,T51,8,T518,Otros Alcoholes
8441,T51,9,T519,"Alcohol, no Especificado"
8442,T52,0,T520,Productos del Petroleo
8443,T52,1,T521,Benceno
8444,T52,2,T522,Homologos del Benceno
8445,T52,3,T523,Glicoles
8446,T52,4,T524,Cetonas
8447,T52,8,T528,Otros disolventes Organicos
8448,T52,9,T529,"Disolventes Organicos, no Especificados"
8449,T53,0,T530,Tetracloruro de Carbono
8450,T53,1,T531,Cloroformo
8451,T53,2,T532,Tricloroetileno
8452,T53,3,T533,Tetracloroetileno
8453,T53,4,T534,Dicloroetano
8454,T53,5,T535,Clorofluorocarburos
8455,T53,6,T536,Otros derivados Halogenados de Hidrocarburos Alifaticos
8456,T53,7,T537,Otros derivados Halogenados de Hidrocarburos Aromaticos
8457,T53,9,T539,"Derivados Halogenados de Hidrocarburos Alifaticos y Aromaticos, no Especificados"
8458,T54,0,T540,Fenol y Homologos del Fenol
8459,T54,1,T541,Otros Compuestos Organicos Corrosivos
8460,T54,2,T542,Acidos Corrosivos y Sustancias Acidas Similares
8461,T54,3,T543,Alcalis Causticos y Sustancias Alcalinas Similares
8462,T54,9,T549,"Efecto Toxico de Sustancia Corrosiva, no Especificada"
8463,T55,X,T55X,Efecto Toxico de Detergentes y Jabones
8464,T56,0,T560,Plomo y sus Compuestos
8465,T56,1,T561,Mercurio y sus Compuestos
8466,T56,2,T562,Cromo y sus Compuestos
8467,T56,3,T563,Cadmio y sus Compuestos
8468,T56,4,T564,Cobre y sus Compuestos
8469,T56,5,T565,Zinc y sus Compuestos
8470,T56,6,T566,Estano y sus Compuestos
8471,T56,7,T567,Berilio y sus Compuestos
8472,T56,8,T568,Otros Metales
8473,T56,9,T569,"Metal, no Especificado"
8474,T57,0,T570,Arsenico y sus Compuestos
8475,T57,1,T571,Fosforo y sus Compuestos
8476,T57,2,T572,Manganeso y sus Compuestos
8477,T57,3,T573,Acido Cianhidrico
8478,T57,8,T578,"Otras Sustancias Inorganicas, Especificadas"
8479,T57,9,T579,"Sustancia Inorganica, no Especificada"
8480,T58,X,T58X,Efecto Toxico del Monoxido de Carbono
8481,T59,0,T590,Oxidos de Nitrogeno
8482,T59,1,T591,Dioxido de Sulfuro
8483,T59,2,T592,Formaldehido
8484,T59,3,T593,Gas Lacrimogeno
8485,T59,4,T594,Cloro Gaseoso
8486,T59,5,T595,Gas de Fluor y Fluoruro de Hidrogeno
8487,T59,6,T596,Sulfuro de Hidrogeno
8488,T59,7,T597,Dioxido de Carbono
8489,T59,8,T598,"Otros Gases, Humos y Vapores Especificados"
8490,T59,9,T599,"Gases, Humos y Vapores no Especificados"
8491,T60,0,T600,Insecticidas Organofosforados y Carbamatos
8492,T60,1,T601,Insecticidas Halogenados
8493,T60,2,T602,Otros Insecticidas
8494,T60,3,T603,Herbicidas y Fungicidas
8495,T60,4,T604,Rodenticidas
8496,T60,8,T608,Otros Plaguicidas
8497,T60,9,T609,"Plaguicida, no Especificado"
8498,T61,0,T610,Envenenamiento Ciguatero por Pescado
8499,T61,1,T611,Envenenamiento Escombroideo por Pescado
8500,T61,2,T612,Otros Envenenamientos por Pescados y Mariscos
8501,T61,8,T618,Efecto Toxico de otros Alimentos Marinos
8502,T61,9,T619,Efecto Toxico de Alimentos Marinos no Especificados
8503,T62,0,T620,Hongos Ingeridos
8504,T62,1,T621,Bayas Ingeridas
8505,T62,2,T622,Otra (s) (Partes de) Planta (s) Ingerida (s)
8506,T62,8,T628,Otras Sustancias Nocivas Especificadas Ingeridas como Alimento
8507,T62,9,T629,"Sustancia Nociva Ingerida como Alimento, no Especificada"
8508,T63,0,T630,Veneno de Serpiente
8509,T63,1,T631,Veneno de otros Reptiles
8510,T63,2,T632,Veneno de Escorpion
8511,T63,3,T633,Veneno de Aranas
8512,T63,4,T634,Veneno de otros Artropodos
8513,T63,5,T635,Efecto Toxico del Contacto con Peces
8514,T63,6,T636,Efecto Toxico del Contacto con otros Animales Marinos
8515,T63,8,T638,Efectos Toxicos del Contacto con otros Animales Venenosos
8516,T63,9,T639,Efecto Toxico del Contacto con Animal Venenoso no Especificado
8517,T64,X,T64X,Efecto Toxico de Aflatoxina y otras Micotoxinas Contaminantes de Alimentos
8518,T65,0,T650,Cianuro
8519,T65,1,T651,Estricnina y sus Sales
8520,T65,2,T652,Tabaco y Nicotina
8521,T65,3,T653,Nitroderivados y Aminoderivados del Benceno y sus Homologos
8522,T65,4,T654,Bisulfuro de Carbono
8523,T65,5,T655,Nitroglicerina y otros Acidos y Esteres Nitricos
8524,T65,6,T656,"Pinturas y Colorantes, no Clasificados en otra parte"
8525,T65,8,T658,Efectos Toxicos de otras Sustancias Especificadas
8526,T65,9,T659,Efecto Toxico de Sustancia no Especificada
8527,T66,X,T66X,Efectos no Especificados de la Radiacion
8528,T67,0,T670,Golpe de Calor e Insolacion
8529,T67,1,T671,Sincope por Calor
8530,T67,2,T672,Calambre por Calor
8531,T67,3,T673,"Agotamiento por Calor, Anhidrotico"
8532,T67,4,T674,Agotamiento por Calor debido a deplecion de Sal
8533,T67,5,T675,"Agotamiento por Calor, no Especificado"
8534,T67,6,T676,"Fatiga por Calor, Transitoria"
8535,T67,7,T677,Edema por Calor
8536,T67,8,T678,Otros Efectos del Calor y de la Luz
8537,T67,9,T679,"Efecto del Calor y de la Luz, no Especificado"
8538,T68,X,T68X,Hipotermia
8539,T69,0,T690,Mano y Pie de Inmersion
8540,T69,1,T691,Sabanon(Es)
8541,T69,8,T698,Otros Efectos Especificados de la Reduccion de la Temperatura
8542,T69,9,T699,"Efecto de la Reduccion de la Temperatura, no Especificado"
8543,T70,0,T700,Barotrauma Otitico
8544,T70,1,T701,Barotrauma Sinusal
8545,T70,2,T702,Otros Efectos y los no Especificados de la Gran Altitud
8546,T70,3,T703,Enfermedad por descompresion [de los Cajones Sumergidos]
8547,T70,4,T704,Efectos de Liquidos con Alta Presion
8548,T70,8,T708,Otros Efectos de la Presion del Aire y del Agua
8549,T70,9,T709,"Efecto de la Presion del Aire y del Agua, no Especificado"
8550,T71,X,T71X,Asfixia
8551,T73,0,T730,Efectos del Hambre
8552,T73,1,T731,Efectos de la Sed
8553,T73,2,T732,Agotamiento debido a Exposicion a la Intemperie
8554,T73,3,T733,Agotamiento debido a Esfuerzo Excesivo
8555,T73,8,T738,Otros Efectos de Privacion
8556,T73,9,T739,"Efectos de Privacion, no Especificados"
8557,T74,0,T740,Negligencia o Abandono
8558,T74,1,T741,Riesgo de Abuso Fisico y/o Emocional y/o Sexual
8559,T74,11,T7411,Abuso Fisico a Esposa (o)
8560,T74,12,T7412,Abuso Fisico a Nino o Bebe
8561,T74,2,T742,Abuso Sexual
8562,T74,3,T743,Abuso Psicologico
8563,T74,8,T748,Otros Sindromes de Maltrato Forma Mixta
8564,T74,80,T7480,Riesgo de Abuso Fisico y/o Emocional y/o Sexual
8565,T74,9,T749,Sindrome del Maltrato no Especificado
8566,T75,0,T750,Efectos del Rayo
8567,T75,1,T751,Ahogamiento y Sumersion no Mortal
8568,T75,2,T752,Efectos de la Vibracion
8569,T75,3,T753,Mal del Movimiento
8570,T75,4,T754,Efectos de la Corriente Electrica
8571,T75,8,T758,Otros Efectos Especificados de Causas Externas
8572,T78,0,T780,Choque Anafilactico debido a Reaccion Adversa a Alimentos
8573,T78,1,T781,"Otra Reaccion Adversa a Alimentos, no Clasificada en otra parte"
8574,T78,2,T782,"Choque Anafilactico, no Especificado"
8575,T78,3,T783,Edema Angioneurotico
8576,T78,4,T784,Alergia no Especificada
8577,T78,8,T788,"Otros Efectos Adversos, no Clasificados en otra parte"
8578,T78,9,T789,Efecto Adverso no Especificado
8579,T79,0,T790,Embolia Gaseosa (Traumatica)
8580,T79,1,T791,Embolia Grasa (Traumatica)
8581,T79,2,T792,Hemorragia Traumatica Secundaria y Recurrente
8582,T79,3,T793,"Infeccion Postraumatica de Herida, no Clasificada en otra parte"
8583,T79,4,T794,Choque Traumatico
8584,T79,5,T795,Anuria Traumatica
8585,T79,6,T796,Isquemia Traumatica de Musculo
8586,T79,7,T797,Enfisema Subcutaneo Traumatico
8587,T79,8,T798,Otras Complicaciones Precoces de los Traumatismos
8588,T79,9,T799,Complicaciones Precoces no Especificadas de los Traumatismos
8589,T80,0,T800,"Embolia Gaseosa Consecutiva a Infusion, Transfusion e Inyeccion Terapeutica"
8590,T80,1,T801,"Complicaciones Vasculares Consecutivas a Infusion, Transfusion e Inyeccion Terapeutica"
8591,T80,2,T802,"Infecciones Consecutivas a Infusion, Transfusion e Inyeccion Terapeutica"
8592,T80,3,T803,Reaccion de Incompatibilidad al Grupo Abo
8593,T80,4,T804,Reaccion de Incompatibilidad a RH
8594,T80,5,T805,Choque Anafilactico debido a Suero
8595,T80,6,T806,Otras Reacciones al Suero
8596,T80,8,T808,"Otras Complicaciones Consecutivas a Infusion, Transfusion, e Inyeccion Terapeutica"
8597,T80,9,T809,"Complicaciones no Especificadas Consecutivas a Infusion, Transfusion e Inyeccion Terapeu"
8598,T81,0,T810,"Hemorragia y Hematoma que Complican un Procedimiento, no Clasificados en otra parte"
8599,T81,1,T811,"Choque durante o Resultante de un Procedimiento, no Clasificado en otra parte"
8600,T81,2,T812,"Puncion o Laceracion Accidental durante un Procedimiento, no Clasificadas en otra parte"
8601,T81,3,T813,"Desgarro de Herida Operatoria, no Clasificado en otra parte"
8602,T81,4,T814,"Infeccion Consecutiva a Procedimiento, no Clasificada en otra parte"
8603,T81,5,T815,Cuerpo Extrano dejado Accidentalmente en Cavidad Corporal o en Herida Operatoria Consecu
8604,T81,6,T816,Reaccion Aguda a Sustancia Extrana dejada Accidentalmente durante un Procedimiento
8605,T81,7,T817,"Complicaciones Vasculares Consecutivas a Procedimiento, no Clasificadas en otra parte"
8606,T81,8,T818,"Otras Complicaciones de Procedimientos, no Clasificadas en otra parte"
8607,T81,9,T819,"Complicacion de Procedimientos, no Especificada"
8608,T82,0,T820,Complicacion Mecanica de Protesis de Valvula Cardiaca
8609,T82,1,T821,Complicacion Mecanica de dispositivo Electronico Cardiaco
