6593,N025,"HEMATURIA RECURRENTE Y PERSISTENTE, GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA",ACTIVO
6594,N026,"HEMATURIA RECURRENTE Y PERSISTENTE, ENFERMEDAD POR DEPOSITOS DENSOS",ACTIVO
6595,N027,"HEMATURIA RECURRENTE Y PERSISTENTE, GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA",ACTIVO
6596,N028,"HEMATURIA RECURRENTE Y PERSISTENTE, OTRAS",ACTIVO
6597,N029,"HEMATURIA RECURRENTE Y PERSISTENTE, NO ESPECIFICADA",ACTIVO
6598,N030,"SINDROME NEFRITICO CRONICO, ANOMALIA GLOMERULAR MINIMA",ACTIVO
6599,N031,"SINDROME NEFRITICO CRONICO, LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS",ACTIVO
6600,N032,"SINDROME NEFRITICO CRONICO, GLOMERULONEFRITIS MEMBRANOSA DIFUSA",ACTIVO
6601,N033,"SINDROME NEFRITICO CRONICO, GLOMERULONEFRITIS PROLIFERATIVA MESANGIAL DIFUSA",ACTIVO
6602,N034,"SINDROME NEFRITICO CRONICO, GLOMERULONEFRITIS PROLIFERATIVA ENDOCAPILAR DIFUSA",ACTIVO
6603,N035,"SINDROME NEFRITICO CRONICO, GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA",ACTIVO
6604,N036,"SINDROME NEFRITICO CRONICO, ENFERMEDAD POR DEPOSITOS DENSOS",ACTIVO
6605,N037,"SINDROME NEFRITICO CRONICO, GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA",ACTIVO
6606,N038,"SINDROME NEFRITICO CRONICO, OTRAS",ACTIVO
6607,N039,"SINDROME NEFRITICO CRONICO, NO ESPECIFICADA",ACTIVO
6608,N040,"SINDROME NEFROTICO, ANOMALIA GLOMERULAR MINIMA",ACTIVO
6609,N041,"SINDROME NEFROTICO, LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS",ACTIVO
6610,N042,"SINDROME NEFROTICO, GLOMERULONEFRITIS MEMBRANOSA DIFUSA",ACTIVO
6611,N043,"SINDROME NEFROTICO, GLOMERULONEFRITIS PROLIFERATIVA MESANGIAL DIFUSA",ACTIVO
6612,N044,"SINDROME NEFROTICO, GLOMERULONEFRITIS PROLIFERATIVA ENDOCAPILAR DIFUSA",ACTIVO
6613,N045,"SINDROME NEFROTICO, GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA",ACTIVO
6614,N046,"SINDROME NEFROTICO, ENFERMEDAD POR DEPOSITOS DENSOS",ACTIVO
6615,N047,"SINDROME NEFROTICO, GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA",ACTIVO
6616,N048,"SINDROME NEFROTICO, OTRAS",ACTIVO
6617,N049,"SINDROME NEFROTICO, NO ESPECIFICADA",ACTIVO
6618,N050,"SINDROME NEFRITICO NO ESPECIFICADO, ANOMALIA GLOMERULAR MINIMA",ACTIVO
6619,N051,"SINDROME NEFRITICO NO ESPECIFICADO, LESIONES GLOMERULARES FOCALES Y SEGMENTARIAS",ACTIVO
6620,N052,"SINDROME NEFRITICO NO ESPECIFICADO, GLOMERULONEFRITIS MEMBRANOSA DIFUSA",ACTIVO
6621,N053,"SINDROME NEFRITICO NO ESPECIFICADO, GLOMERULONEFRITIS PROLIFERATIVA MESANGIAL DIFUSA",ACTIVO
6622,N054,"SINDROME NEFRITICO NO ESPECIFICADO, GLOMERULONEFRITIS PROLIFERATIVA ENDOCAPILAR DIFUSA",ACTIVO
6623,N055,"SINDROME NEFRITICO NO ESPECIFICADO, GLOMERULONEFRITIS MESANGIOCAPILAR DIFUSA",ACTIVO
6624,N056,"SINDROME NEFRITICO NO ESPECIFICADO, ENFERMEDAD POR DEPOSITOS DENSOS",ACTIVO
6625,N057,"SINDROME NEFRITICO NO ESPECIFICADO, GLOMERULONEFRITIS DIFUSA EN MEDIA LUNA",ACTIVO
6626,N058,"SINDROME NEFRITICO NO ESPECIFICADO, OTRAS",ACTIVO
6627,N059,"SINDROME NEFRITICO NO ESPECIFICADO, NO ESPECIFICADA",ACTIVO
6628,N060,"PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA, ANOMALIA GLOMERULAR MINIMA",ACTIVO
6629,N061,"PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA, LESIONES GLOMERULARES FOCALES Y",ACTIVO
6630,N062,"PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA, GLOMERULONEFRITIS MEMBRANOSA DI",ACTIVO
6631,N063,"PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA, GLOMERULONEFRITIS PROLIFERATIVA",ACTIVO
6632,N064,"PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA, GLOMERULONEFRITIS PROLIFERATIVA",ACTIVO
6633,N065,"PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA, GLOMERULONEFRITIS MESANGIOCAPIL",ACTIVO
6634,N066,"PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA, ENFERMEDAD POR DEPOSITOS DENSOS",ACTIVO
6635,N067,"PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA, GLOMERULONEFRITIS DIFUSA EN MED",ACTIVO
6636,N068,"PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA, OTRAS",ACTIVO
6637,N069,"PROTEINURIA AISLADA CON LESION MORFOLOGICA ESPECIFICADA, NO ESPECIFICADA",ACTIVO
6638,N070,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE, ANOMALIA GLOMERULAR MINIMA",ACTIVO
6639,N071,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE, LESIONES GLOMERULARES FOCALES Y SE",ACTIVO
6640,N072,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE, GLOMERULONEFRITIS MEMBRANOSA DIFUS",ACTIVO
6641,N073,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE, GLOMERULONEFRITIS PROLIFERATIVA ME",ACTIVO
6642,N074,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE, GLOMERULONEFRITIS PROLIFERATIVA EN",ACTIVO
6643,N075,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE, GLOMERULONEFRITIS MESANGIOCAPILAR",ACTIVO
6644,N076,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE, ENFERMEDAD POR DEPOSITOS DENSOS",ACTIVO
6645,N077,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE, GLOMERULONEFRITIS DIFUSA EN MEDIA",ACTIVO
6646,N078,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE, OTRAS",ACTIVO
6647,N079,"NEFROPATIA HEREDITARIA, NO CLASIFICADA EN OTRA PARTE, NO ESPECIFICADA",ACTIVO
6648,N080,TRASTORNOS GLOMERULARES EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA,ACTIVO
6649,N081,TRASTORNOS GLOMERULARES EN ENFERMEDADES NEOPLASICAS,ACTIVO
6650,N082,TRASTORNOS GLOMERULARES EN ENFERMEDADES DE LA SANGRE Y OTROS TRASTORNOS QUE AFECTAN AL M,ACTIVO
6651,N083,TRASTORNOS GLOMERULARES EN DIABETES MELLITUS (E10-E14+ CON CUARTO CARACTER COMUN .2),ACTIVO
6652,N084,"TRASTORNOS GLOMERULARES EN OTRAS ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",ACTIVO
6653,N085,TRASTORNOS GLOMERULARES EN TRASTORNOS SISTEMICOS DEL TEJIDO CONJUNTIVO,ACTIVO
6654,N088,TRASTORNOS GLOMERULARES EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,ACTIVO
6655,N10X,NEFRITIS TUBULOINTERSTICIAL AGUDA,ACTIVO
6656,N110,PIELONEFRITIS CRONICA NO OBSTRUCTIVA ASOCIADA CON REFLUJO,ACTIVO
6657,N111,PIELONEFRITIS CRONICA OBSTRUCTIVA,ACTIVO
6658,N118,OTRAS NEFRITIS TUBULOINTERSTICIALES CRONICAS,ACTIVO
6659,N119,"NEFRITIS TUBULOINTERSTICIAL CRONICA, SIN OTRA ESPECIFICACION",ACTIVO
6660,N12X,"NEFRITIS TUBULOINTERSTICIAL, NO ESPECIFICADA COMO AGUDA O CRONICA",ACTIVO
6661,N130,HIDRONEFROSIS CON OBSTRUCCION DE LA UNION URETERO-PELVICA,ACTIVO
6662,N131,"HIDRONEFROSIS CON ESTRECHEZ URETERAL, NO CLASIFICADA EN OTRA PARTE",ACTIVO
6663,N132,HIDRONEFROSIS CON OBSTRUCCION POR CALCULOS DEL RINON Y DEL URETER,ACTIVO
6664,N133,OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS,ACTIVO
6665,N134,HIDROURETER,ACTIVO
6666,N135,TORSION Y ESTRECHEZ DEL URETER SIN HIDRONEFROSIS,ACTIVO
6667,N136,PIONEFROSIS,ACTIVO
6668,N137,UROPATIA ASOCIADA CON REFLUJO VESICOURETERAL,ACTIVO
6669,N138,OTRAS UROPATIAS OBSTRUCTIVAS Y POR REFLUJO,ACTIVO
6670,N139,"UROPATIA OBSTRUCTIVA Y POR REFLUJO, SIN OTRA ESPECIFICACION",ACTIVO
6671,N140,NEFROPATIA INDUCIDA POR ANALGESICOS,ACTIVO
6672,N141,"NEFROPATIA INDUCIDA POR OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS",ACTIVO
6673,N142,"NEFROPATIA INDUCIDA POR DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS NO ESPECIFICADAS",ACTIVO
6674,N143,NEFROPATIA INDUCIDA POR METALES PESADOS,ACTIVO
6675,N144,"NEFROPATIA TOXICA, NO CLASIFICADA EN OTRA PARTE",ACTIVO
6676,N150,NEFROPATIA DE LOS BALCANES,ACTIVO
6677,N151,ABSCESO RENAL Y PERIRRENAL,ACTIVO
6678,N158,OTRAS ENFERMEDADES RENALES TUBULOINTERSTICIALES ESPECIFICADAS,ACTIVO
6679,N159,"ENFERMEDAD RENAL TUBULOINTERSTICIAL, NO ESPECIFICADA",ACTIVO
6680,N160,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASI,ACTIVO
6681,N161,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES NEOPLASICAS,ACTIVO
6682,N162,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES DE LA SANGRE Y EN TRASTORNOS QUE,ACTIVO
6683,N163,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES METABOLICAS,ACTIVO
6684,N164,TRASTORNOS RENALES TUBULOINTERSTICIALES EN ENFERMEDADES DEL TEJIDO CONJUNTIVO,ACTIVO
6685,N165,TRASTORNOS RENALES TUBULOINTERSTICIALES EN RECHAZO DE TRASPLANTE (T86.-+),ACTIVO
6686,N168,TRASTORNOS RENALES TUBULOINTERSTICIALES EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,ACTIVO
6687,N170,INSUFICIENCIA RENAL AGUDA CON NECROSIS TUBULAR,ACTIVO
6688,N171,INSUFICIENCIA RENAL AGUDA CON NECROSIS CORTICAL AGUDA,ACTIVO
6689,N172,INSUFICIENCIA RENAL AGUDA CON NECROSIS MEDULAR,ACTIVO
6690,N178,OTRAS INSUFICIENCIAS RENALES AGUDAS,ACTIVO
6691,N179,"INSUFICIENCIA RENAL AGUDA, NO ESPECIFICADA",ACTIVO
6692,N180,INSUFICIENCIA RENAL TERMINAL,INACTIVO
6693,N181,"ENFERMEDAD RENAL CRONICA, ESTADIO 1",ACTIVO
6694,N182,"ENFERMEDAD RENAL CRONICA, ESTADIO 2",ACTIVO
6695,N183,"ENFERMEDAD RENAL CRONICA, ESTADIO 3",ACTIVO
6696,N184,"ENFERMEDAD RENAL CRONICA, ESTADIO 4",ACTIVO
6697,N185,"ENFERMEDAD RENAL CRONICA, ESTADIO 5",ACTIVO
6698,N188,OTRAS INSUFICIENCIAS RENALES CRONICAS,INACTIVO
6699,N189,"ENFERMEDAD RENAL CRONICA, NO ESPECIFICADA",ACTIVO
6700,N19X,INSUFICIENCIA RENAL NO ESPECIFICADA,ACTIVO
6701,N200,CALCULO DEL RINON,ACTIVO
6702,N201,CALCULO DEL URETER,ACTIVO
6703,N202,CALCULO DEL RINON CON CALCULO DEL URETER,ACTIVO
6704,N209,"CALCULO URINARIO, NO ESPECIFICADO",ACTIVO
6705,N210,CALCULO EN LA VEJIGA,ACTIVO
6706,N211,CALCULO EN LA URETRA,ACTIVO
6707,N218,OTROS CALCULOS DE LAS VIAS URINARIAS INFERIORES,ACTIVO
6708,N219,"CALCULO DE LAS VIAS URINARIAS INFERIORES, NO ESPECIFICADO",ACTIVO
6709,N220,LITIASIS URINARIA EN ESQUISTOSOMIASIS [BILHARZIASIS] (B65.-+),ACTIVO
6710,N228,CALCULO DE LAS VIAS URINARIAS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,ACTIVO
6711,N23X,"COLICO RENAL, NO ESPECIFICADO",ACTIVO
6712,N250,OSTEODISTROFIA RENAL,ACTIVO
6713,N251,DIABETES INSIPIDA NEFROGENA,ACTIVO
6714,N258,OTROS TRASTORNOS RESULTANTES DE LA FUNCION TUBULAR RENAL ALTERADA,ACTIVO
6715,N259,"TRASTORNO NO ESPECIFICADO, RESULTANTE DE LA FUNCION TUBULAR RENAL ALTERADA",ACTIVO
6716,N26X,"RINON CONTRAIDO, NO ESPECIFICADO",ACTIVO
6717,N270,"RINON PEQUENO, UNILATERAL",ACTIVO
6718,N271,"RINON PEQUENO, BILATERAL",ACTIVO
6719,N279,"RINON PEQUENO, NO ESPECIFICADO",ACTIVO
6720,N280,ISQUEMIA E INFARTO DEL RINON,ACTIVO
6721,N281,"QUISTE DE RINON, ADQUIRIDO",ACTIVO
6722,N288,OTROS TRASTORNOS ESPECIFICADOS DEL RINON Y DEL URETER,ACTIVO
6723,N289,"TRASTORNO DEL RINON Y DEL URETER, NO ESPECIFICADO",ACTIVO
6724,N290,SIFILIS RENAL TARDIA (A52.7+),ACTIVO
6725,N291,OTROS TRASTORNOS DEL RINON Y DEL URETER EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASI,ACTIVO
6726,N298,OTROS TRASTORNOS DEL RINON Y DEL URETER EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,ACTIVO
6727,N300,CISTITIS AGUDA,ACTIVO
6728,N301,CISTITIS INTERSTICIAL (CRONICA),ACTIVO
6729,N302,OTRAS CISTITIS CRONICAS,ACTIVO
6730,N303,TRIGONITIS,ACTIVO
6731,N304,CISTITIS POR IRRADIACION,ACTIVO
6732,N308,OTRAS CISTITIS,ACTIVO
6733,N309,"CISTITIS, NO ESPECIFICADA",ACTIVO
6734,N310,"VEJIGA NEUROPATICA NO INHIBIDA, NO CLASIFICADA EN OTRA PARTE",ACTIVO
6735,N311,"VEJIGA NEUROPATICA REFLEJA, NO CLASIFICADA EN OTRA PARTE",ACTIVO
6736,N312,"VEJIGA NEUROPATICA FLACIDA, NO CLASIFICADA EN OTRA PARTE",ACTIVO
6737,N318,OTRAS DISFUNCIONES NEUROMUSCULARES DE LA VEJIGA,ACTIVO
6738,N319,"DISFUNCION NEUROMUSCULAR DE LA VEJIGA, NO ESPECIFICADA",ACTIVO
6739,N320,OBSTRUCCION DE CUELLO DE LA VEJIGA,ACTIVO
6740,N321,FISTULA VESICOINTESTINAL,ACTIVO
6741,N322,"FISTULA DE LA VEJIGA, NO CLASIFICADA EN OTRA PARTE",ACTIVO
6742,N323,DIVERTICULO DE LA VEJIGA,ACTIVO
6743,N324,"RUPTURA DE LA VEJIGA, NO TRAUMATICA",ACTIVO
6744,N328,OTROS TRASTORNOS ESPECIFICADOS DE LA VEJIGA,ACTIVO
6745,N329,"TRASTORNO DE LA VEJIGA, NO ESPECIFICADO",ACTIVO
6746,N330,CISTITIS TUBERCULOSA (A18.1+),ACTIVO
6747,N338,TRASTORNOS DE LA VEJIGA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,ACTIVO
6748,N340,ABSCESO URETRAL,ACTIVO
6749,N341,URETRITIS NO ESPECIFICA,ACTIVO
6750,N342,OTRAS URETRITIS,ACTIVO
6751,N343,"SINDROME URETRAL, NO ESPECIFICADO",ACTIVO
6752,N350,ESTRECHEZ URETRAL POSTRAUMATICA,ACTIVO
6753,N351,"ESTRECHEZ URETRAL POSTINFECCION, NO CLASIFICADA EN OTRA PARTE",ACTIVO
6754,N358,OTRAS ESTRECHECES URETRALES,ACTIVO
6755,N359,"ESTRECHEZ URETRAL, NO ESPECIFICADA",ACTIVO
6756,N360,FISTULA DE LA URETRA,ACTIVO
6757,N361,DIVERTICULO DE LA URETRA,ACTIVO
6758,N362,CARUNCULA URETRAL,ACTIVO
6759,N363,PROLAPSO DE LA MUCOSA URETRAL,ACTIVO
6760,N368,OTROS TRASTORNOS ESPECIFICADOS DE LA URETRA,ACTIVO
6761,N369,"TRASTORNO DE LA URETRA, NO ESPECIFICADO",ACTIVO
6762,N370,URETRITIS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,ACTIVO
6763,N378,OTROS TRASTORNOS URETRALES EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,ACTIVO
6764,N390,"INFECCION DE VIAS URINARIAS, SITIO NO ESPECIFICADO",ACTIVO
6765,N391,"PROTEINURIA PERSISTENTE, NO ESPECIFICADA",ACTIVO
6766,N392,"PROTEINURIA ORTOSTATICA, NO ESPECIFICADA",ACTIVO
6767,N393,INCONTINENCIA URINARIA POR TENSION,ACTIVO
6768,N394,OTRAS INCONTINENCIAS URINARIAS ESPECIFICADAS,ACTIVO
6769,N398,OTROS TRASTORNOS ESPECIFICADOS DEL SISTEMA URINARIO,ACTIVO
6770,N399,"TRASTORNO DEL SISTEMA URINARIO, NO ESPECIFICADO",ACTIVO
6771,N40X,HIPERPLASIA DE LA PROSTATA,ACTIVO
6772,N410,PROSTATITIS AGUDA,ACTIVO
6773,N411,PROSTATITIS CRONICA,ACTIVO
6774,N412,ABSCESO DE LA PROSTATA,ACTIVO
6775,N413,PROSTATOCISTITIS,ACTIVO
6776,N418,OTRAS ENFERMEDADES INFLAMATORIAS DE LA PROSTATA,ACTIVO
6777,N419,"ENFERMEDAD INFLAMATORIA DE LA PROSTATA, NO ESPECIFICADA",ACTIVO
6778,N420,CALCULO DE LA PROSTATA,ACTIVO
6779,N421,CONGESTION Y HEMORRAGIA DE LA PROSTATA,ACTIVO
6780,N422,ATROFIA DE LA PROSTATA,ACTIVO
6781,N423,DISPLASIA DE LA PROSTATA,ACTIVO
6782,N428,OTROS TRASTORNOS ESPECIFICADOS DE LA PROSTATA,ACTIVO
6783,N429,"TRASTORNO DE LA PROSTATA, NO ESPECIFICADO",ACTIVO
6784,N430,HIDROCELE ENQUISTADO,ACTIVO
6785,N431,HIDROCELE INFECTADO,ACTIVO
6786,N432,OTROS HIDROCELES,ACTIVO
6787,N433,"HIDROCELE, NO ESPECIFICADO",ACTIVO
6788,N434,ESPERMATOCELE,ACTIVO
6789,N44X,TORSION DEL TESTICULO,ACTIVO
6790,N450,"ORQUITIS, EPIDIDIMITIS Y ORQUIEPIDIDIMITIS CON ABSCESO",ACTIVO
6791,N459,"ORQUITIS, EPIDIDIMITIS Y ORQUIEPIDIDIMITIS SIN ABSCESO",ACTIVO
6792,N46X,ESTERILIDAD EN EL VARON,ACTIVO
6793,N47X,"PREPUCIO REDUNDANTE, FIMOSIS Y PARAFIMOSIS",ACTIVO
6794,N480,LEUCOPLASIA DEL PENE,ACTIVO
6795,N481,BALANOPOSTITIS,ACTIVO
6796,N482,OTROS TRASTORNOS INFLAMATORIOS DEL PENE,ACTIVO
6797,N483,PRIAPISMO,ACTIVO
6798,N484,IMPOTENCIA DE ORIGEN ORGANICO,ACTIVO
6799,N485,ULCERA DEL PENE,ACTIVO
6800,N486,BALANITIS XEROTICA OBLITERANTE,ACTIVO
6801,N488,OTROS TRASTORNOS ESPECIFICADOS DEL PENE,ACTIVO
6802,N489,"TRASTORNO DEL PENE, NO ESPECIFICADO",ACTIVO
6803,N490,TRASTORNOS INFLAMATORIOS DE VESICULA SEMINAL,ACTIVO
6804,N491,"TRASTORNOS INFLAMATORIOS DEL CORDON ESPERMATICO, TUNICA VAGINAL Y CONDUCTO DEFERENTE",ACTIVO
6805,N492,TRASTORNOS INFLAMATORIOS DEL ESCROTO,ACTIVO
6806,N498,OTROS TRASTORNOS INFLAMATORIOS DE LOS ORGANOS GENITALES MASCULINOS,ACTIVO
6807,N499,"TRASTORNO INFLAMATORIO DE ORGANO GENITAL MASCULINO, NO ESPECIFICADO",ACTIVO
6808,N500,ATROFIA DEL TESTICULO,ACTIVO
6809,N501,TRASTORNOS VASCULARES DE LOS ORGANOS GENITALES MASCULINOS,ACTIVO
6810,N508,OTROS TRASTORNOS ESPECIFICADOS DE LOS ORGANOS GENITALES MASCULINOS,ACTIVO
6811,N509,TRASTORNO NO ESPECIFICADO DE LOS ORGANOS GENITALES MASCULINOS,ACTIVO
6812,N510,TRASTORNOS DE PROSTATA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,ACTIVO
6813,N511,TRASTORNOS DEL TESTICULO Y DEL EPIDIDIMO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,ACTIVO
6814,N512,BALANITIS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,ACTIVO
6815,N518,OTROS TRASTORNOS DE LOS ORGANOS GENITALES MASCULINOS EN ENFERMEDADES CLASIFICADAS EN OTR,ACTIVO
6816,N600,QUISTE SOLITARIO DE LA MAMA,ACTIVO
6817,N601,MASTOPATIA QUISTICA DIFUSA,ACTIVO
6818,N602,FIBROADENOSIS DE MAMA,ACTIVO
6819,N603,FIBROESCLEROSIS DE MAMA,ACTIVO
6820,N604,ECTASIA DE CONDUCTO MAMARIO,ACTIVO
6821,N608,OTRAS DISPLASIAS MAMARIAS BENIGNAS,ACTIVO
6822,N609,"DISPLASIA MAMARIA BENIGNA, SIN OTRA ESPECIFICACION",ACTIVO
6823,N61X,TRASTORNOS INFLAMATORIOS DE LA MAMA,ACTIVO
6824,N62X,HIPERTROFIA DE LA MAMA,ACTIVO
6825,N63X,MASA NO ESPECIFICADA EN LA MAMA,ACTIVO
6826,N640,FISURA Y FISTULA DEL PEZON,ACTIVO
6827,N641,NECROSIS GRASA DE LA MAMA,ACTIVO
6828,N642,ATROFIA DE LA MAMA,ACTIVO
6829,N643,GALACTORREA NO ASOCIADA CON EL PARTO,ACTIVO
6830,N644,MASTODINIA,ACTIVO
6831,N645,OTROS SIGNOS Y SINTOMAS RELATIVOS A LA MAMA,ACTIVO
6832,N648,OTROS TRASTORNOS ESPECIFICADOS DE LA MAMA,ACTIVO
6833,N649,"TRASTORNO DE LA MAMA, NO ESPECIFICADO",ACTIVO
6834,N700,SALPINGITIS Y OOFORITIS AGUDA,ACTIVO
6835,N701,SALPINGITIS Y OOFORITIS CRONICA,ACTIVO
6836,N709,"SALPINGITIS Y OOFORITIS, NO ESPECIFICADAS",ACTIVO
6837,N710,ENFERMEDAD INFLAMATORIA AGUDA DEL UTERO,ACTIVO
6838,N711,ENFERMEDAD INFLAMATORIA CRONICA DEL UTERO,ACTIVO
6839,N719,"ENFERMEDAD INFLAMATORIA DEL UTERO, NO ESPECIFICADA",ACTIVO
6840,N72X,ENFERMEDAD INFLAMATORIA DEL CUELLO UTERINO,ACTIVO
6841,N730,PARAMETRITIS Y CELULITIS PELVICA AGUDA,ACTIVO
6842,N731,PARAMETRITIS Y CELULITIS PELVICA CRONICA,ACTIVO
6843,N732,PARAMETRITIS Y CELULITIS PELVICA NO ESPECIFICADA,ACTIVO
6844,N733,"PERITONITIS PELVICA AGUDA, FEMENINA",ACTIVO
6845,N734,"PERITONITIS PELVICA CRONICA, FEMENINA",ACTIVO
6846,N735,"PERITONITIS PELVICA FEMENINA, NO ESPECIFICADA",ACTIVO
6847,N736,ADHERENCIAS PERITONEALES PELVICAS FEMENINAS,ACTIVO
6848,N738,OTRAS ENFERMEDADES INFLAMATORIAS PELVICAS FEMENINAS,ACTIVO
6849,N739,ENFERMEDAD INFLAMATORIA PELVICA,ACTIVO
6850,N740,INFECCION TUBERCULOSA DEL CUELLO DEL UTERO (A18.1+),ACTIVO
6851,N741,ENFERMEDAD INFLAMATORIA PELVICA FEMENINA POR TUBERCULOSIS (A18.1+),ACTIVO
6852,N742,"ENFERMEDAD INFLAMATORIA PELVICA FEMENINA POR SIFILIS (A51.4+, A52.7+)",ACTIVO
6853,N743,ENFERMEDAD INFLAMATORIA PELVICA FEMENINA POR GONOCOCOS (A54.2+),ACTIVO
6854,N744,ENFERMEDAD INFLAMATORIA PELVICA FEMENINA POR CLAMIDIAS (A56.1+),ACTIVO
6855,N748,TRASTORNOS INFLAMATORIOS PELVICOS FEMENINOS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA P,ACTIVO
6856,N750,QUISTE DE LA GLANDULA DE BARTHOLIN,ACTIVO
6857,N751,ABSCESO DE LA GLANDULA DE BARTHOLIN,ACTIVO
6858,N758,OTRAS ENFERMEDADES DE LA GLANDULA DE BARTHOLIN,ACTIVO
6859,N759,"ENFERMEDAD DE LA GLANDULA DE BARTHOLIN, NO ESPECIFICADA",ACTIVO
6860,N760,VAGINITIS AGUDA,ACTIVO
6861,N761,VAGINITIS SUBAGUDA Y CRONICA,ACTIVO
6862,N762,VULVITIS AGUDA,ACTIVO
6863,N763,VULVITIS SUBAGUDA Y CRONICA,ACTIVO
6864,N764,ABSCESO VULVAR,ACTIVO
6865,N765,ULCERACION DE LA VAGINA,ACTIVO
6866,N766,ULCERACION DE LA VULVA,ACTIVO
6867,N768,OTRAS INFLAMACIONES ESPECIFICADAS DE LA VAGINA Y DE LA VULVA,ACTIVO
6868,N7681,VAGINOSIS BACTERIANA,INACTIVO
6869,N770,ULCERACION DE LA VULVA EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA P,ACTIVO
6870,N771,"VAGINITIS, VULVITIS Y VULVOVAGINITIS EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFIC",ACTIVO
6871,N778,ULCERACION E INFLAMACION VULVOVAGINAL EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,ACTIVO
6872,N800,ENDOMETRIOSIS DEL UTERO,ACTIVO
6873,N801,ENDOMETRIOSIS DEL OVARIO,ACTIVO
6874,N802,ENDOMETRIOSIS DE LA TROMPA DE FALOPIO,ACTIVO
6875,N803,ENDOMETRIOSIS DEL PERITONEO PELVICO,ACTIVO
6876,N804,ENDOMETRIOSIS DEL TABIQUE RECTOVAGINAL Y DE LA VAGINA,ACTIVO
6877,N805,ENDOMETRIOSIS DEL INTESTINO,ACTIVO
6878,N806,ENDOMETRIOSIS EN CICATRIZ CUTANEA,ACTIVO
6879,N808,OTRAS ENDOMETRIOSIS,ACTIVO
6880,N809,"ENDOMETRIOSIS, NO ESPECIFICADA",ACTIVO
6881,N810,URETROCELE FEMENINO,ACTIVO
6882,N811,CISTOCELE,ACTIVO
6883,N812,PROLAPSO UTEROVAGINAL INCOMPLETO,ACTIVO
6884,N813,PROLAPSO UTEROVAGINAL COMPLETO,ACTIVO
6885,N814,"PROLAPSO UTEROVAGINAL, SIN OTRA ESPECIFICACION",ACTIVO
